등록구분,진행상태,ECN No.,프로젝트,긴급도,중요도,등록일,요청 파트(부서),완료예정일,조치완료일,대책파트/협력사
C3,완료,CH000021856,P3,상,Low,2017-07-08,D42,2017-07-09,2017-07-13,D22
C3,완료,CH000021857,P3,상,Low,2017-07-08,D42,2017-07-09,2017-07-09,D88
C3,완료,CH000021858,P3,상,Low,2017-07-08,D42,2017-08-24,2017-08-25,D16
C3,완료,CH000021859,P3,상,Low,2017-07-08,D42,2017-07-09,2017-07-13,D22
C3,완료,CH000021860,P3,상,Low,2017-07-08,D42,2017-07-09,2017-07-09,D88
C3,완료,CH000021861,P3,상,Low,2017-07-08,D42,2017-07-09,2017-07-10,D17
C3,완료,CH000021862,P3,상,Low,2017-07-08,D42,2017-09-09,2017-09-09,D16
C3,완료,CH000021863,P3,상,Low,2017-07-08,D42,2017-08-24,2017-08-25,D16
C3,완료,CH000021864,P3,상,Low,2017-07-08,D42,2017-07-13,2017-07-13,D16
C3,완료,CH000021865,P3,상,Low,2017-07-08,D42,2017-09-13,2017-09-14,D16
C3,완료,CH000021866,P3,상,Low,2017-07-08,D42,2017-07-08,2017-07-09,D16
C3,완료,CH000021867,P3,상,Low,2017-07-08,D42,2017-10-30,2017-10-27,D16
C3,완료,CH000021868,P3,상,Low,2017-07-08,D42,2017-08-07,2017-08-07,D16
C3,완료,CH000021869,P3,상,Low,2017-07-08,D42,2017-07-13,2017-07-10,D53
C3,완료,CH000021870,P3,상,Low,2017-07-08,D42,2017-07-09,2017-07-09,D88
C3,완료,CH000021871,P3,상,Low,2017-07-08,D35,2017-07-20,2017-07-20,D15
C3,완료,CH000021872,P3,상,Low,2017-07-08,D35,2017-09-09,2017-09-09,D16
C3,완료,CH000021873,P3,상,Low,2017-07-08,D35,2017-08-24,2017-08-25,D16
C3,완료,CH000021874,P3,상,Low,2017-07-08,D35,2017-07-09,2017-07-09,D16
C3,완료,CH000021875,P3,상,Low,2017-07-08,D35,2017-09-13,2017-09-14,D16
C3,완료,CH000021876,P3,상,Low,2017-07-08,D35,2017-07-08,2017-07-09,D16
C3,완료,CH000021877,P3,상,Low,2017-07-08,D35,2017-10-20,2017-10-20,D16
C3,완료,CH000021878,P3,상,Low,2017-07-08,D35,2017-08-07,2017-08-07,D16
C3,완료,CH000021879,P3,상,Low,2017-07-08,D24,2017-09-13,2017-09-14,D16
C3,완료,CH000021880,P3,상,Low,2017-07-07,D35,2017-07-10,2017-07-10,D16
C3,완료,CH000021881,P3,상,Low,2017-07-07,D35,2017-07-09,2017-07-10,D17
C3,완료,CH000021882,P3,상,Low,2017-07-07,D35,2017-07-08,2017-07-08,D17
C3,완료,CH000021883,P3,상,Low,2017-07-07,D35,2017-07-08,2017-07-08,D17
C3,완료,CH000021884,P3,상,Low,2017-07-07,D35,2017-07-07,2017-07-08,D17
C3,완료,CH000021885,P3,상,Low,2017-07-07,D24,2017-07-10,2017-07-10,D16
C3,완료,CH000021886,P3,상,Low,2017-07-07,D17,2017-07-09,2017-07-09,D23
C3,완료,CH000021887,P3,상,Low,2017-07-06,D35,2017-07-09,2017-07-10,D22
C3,완료,CH000021888,P3,상,Low,2017-07-06,D35,2017-07-07,2017-07-07,D88
C3,완료,CH000021889,P3,상,Low,2017-07-06,D35,2017-07-07,2017-07-07,D88
C3,완료,CH000021890,P3,상,Low,2017-07-06,D35,2017-07-07,2017-07-08,D88
C3,완료,CH000021891,P3,상,Low,2017-07-06,D35,2017-07-09,2017-07-10,D22
C3,완료,CH000021892,P3,상,Low,2017-07-06,D24,2017-07-07,2017-07-07,D88
C3,완료,CH000021893,P3,상,Low,2017-07-06,D42,2017-07-08,2017-07-08,D16
C3,완료,CH000021894,P3,상,Low,2017-07-06,D42,2017-07-07,2017-07-08,D16
C8,완료,CH000021895,P3,상,Medium,2017-07-06,D22,2017-07-13,2017-07-13,D16
C3,완료,CH000021896,P3,상,Low,2017-07-02,D42,2017-09-14,2017-09-14,D70
C3,완료,CH000021897,P3,상,Low,2017-07-02,D42,2017-07-06,2017-07-06,D70
C3,완료,CH000021898,P3,상,Low,2017-07-02,D42,2017-07-03,2017-07-03,D22
C3,완료,CH000021899,P3,상,Low,2017-07-02,D42,2017-07-02,2017-07-02,D88
C3,완료,CH000021900,P3,상,Low,2017-07-01,D16,2017-07-03,2017-07-03,D22
C3,완료,CH000021901,P3,상,Low,2017-07-01,D16,2017-07-02,2017-07-02,D23
C3,완료,CH000021902,P3,상,Low,2017-07-01,D16,2017-07-17,2017-07-20,D15
C3,완료,CH000021903,P3,상,Low,2017-07-01,D42,2017-07-06,2017-07-03,D16
C3,완료,CH000021904,P3,상,Low,2017-07-01,D42,2017-07-06,2017-07-08,D22
C3,완료,CH000021905,P3,상,Low,2017-07-01,D23,2017-07-06,2017-07-08,D22
C3,완료,CH000021906,P3,상,Low,2017-07-01,D42,2017-07-02,2017-07-03,D17
C3,완료,CH000021907,P3,상,Low,2017-07-01,D42,2018-02-09,2018-02-17,D17
C3,완료,CH000021908,P3,상,Low,2017-07-01,D42,2017-07-02,2017-07-03,D17
C3,완료,CH000021909,P3,상,Low,2017-07-01,D35,2017-09-09,2017-09-09,D16
C3,완료,CH000021910,P3,상,Low,2017-07-01,D35,2017-08-24,2017-08-25,D16
C3,완료,CH000021911,P3,상,Low,2017-07-01,D35,2017-07-06,2017-07-08,D16
C3,완료,CH000021912,P3,상,Low,2017-07-01,D35,2017-09-13,2017-09-14,D16
C3,완료,CH000021913,P3,상,Low,2017-07-01,D35,2017-07-01,2017-07-02,D16
C3,완료,CH000021914,P3,상,Low,2017-07-01,D35,2017-07-02,2017-07-02,D16
C3,완료,CH000021915,P3,상,Low,2017-07-01,D35,2017-09-25,2017-09-24,D16
C3,완료,CH000021916,P3,상,Low,2017-07-01,D35,2017-07-07,2017-07-08,D16
C8,완료,CH000021918,P3,상,High,2017-07-01,D21,2017-07-01,2017-07-02,D23
C8,완료,CH000021919,P3,중,Medium,2017-07-01,D53,2017-07-07,2017-07-08,D16
C3,완료,CH000021920,P3,상,Low,2017-06-30,D23,2017-07-04,2017-07-06,D22
C3,완료,CH000021921,P3,상,Low,2017-06-30,D23,2017-07-31,2017-08-03,D21
C3,완료,CH000021922,P3,상,Low,2017-06-30,D23,2017-08-03,2017-08-03,D21
C3,완료,CH000021923,P3,상,Low,2017-06-30,D23,2017-07-01,2017-07-01,D23
C3,완료,CH000021924,P3,상,Low,2017-06-30,D23,2017-08-03,2017-08-03,D21
C3,완료,CH000021925,P3,상,Low,2017-06-30,D23,2017-07-31,2017-08-03,D21
C3,완료,CH000021926,P3,상,Low,2017-06-30,D42,2017-07-01,2017-07-02,D17
C8,완료,CH000021927,P3,중,Low,2017-06-30,D15,2017-07-01,2017-07-02,D16
C8,완료,CH000021928,P3,중,Low,2017-06-30,D15,2017-07-08,2017-07-06,D15
C8,완료,CH000021929,P3,중,Low,2017-06-30,D15,2017-07-03,2017-07-03,D35
C8,완료,CH000021930,P3,중,Low,2017-06-30,D15,2017-07-07,2017-07-02,D17
C3,완료,CH000021931,P3,상,Low,2017-06-29,D42,2017-07-20,2017-07-20,D15
C3,완료,CH000021932,P3,상,Low,2017-06-29,D42,2017-07-03,2017-07-03,D22
C3,완료,CH000021933,P3,상,Low,2017-06-29,D62,2017-09-14,2017-09-14,D70
C3,완료,CH000021934,P3,상,Low,2017-06-29,D62,2017-07-06,2017-07-06,D70
C8,완료,CH000021935,P3,상,High,2017-06-29,D21,2017-07-08,2017-07-08,D22
C8,완료,CH000021936,P3,상,High,2017-06-29,D21,2017-07-01,2017-07-01,D70
C3,완료,CH000021937,P3,상,Low,2017-06-26,D62,2017-06-27,2017-06-29,D22
C3,완료,CH000021938,P3,상,Low,2017-06-26,D62,2017-06-26,2017-06-26,D21
C3,완료,CH000021939,P3,상,Low,2017-06-26,D62,2017-06-30,2017-06-30,D21
C3,완료,CH000021940,P3,상,Low,2017-06-26,D62,2017-08-03,2017-08-03,D21
C3,완료,CH000021941,P3,상,Low,2017-06-26,D62,2017-06-29,2017-06-29,D22
C3,완료,CH000021942,P3,상,Low,2017-06-26,D62,2017-06-26,2017-06-26,D88
C3,완료,CH000021943,P3,상,Low,2017-06-26,D71,2017-07-03,2017-07-02,D16
C3,완료,CH000021944,P3,상,Low,2017-06-26,D35,2017-06-29,2017-06-30,D17
C3,완료,CH000021945,P3,상,Low,2017-06-26,D35,2017-07-08,2017-07-08,D15
C3,완료,CH000021946,P3,상,Low,2017-06-26,D35,2017-06-27,2017-06-29,D22
C3,완료,CH000021947,P3,상,Low,2017-06-26,D35,2017-06-30,2017-07-01,D20
C3,완료,CH000021948,P3,상,Low,2017-06-26,D23,2017-06-29,2017-06-30,D17
C3,완료,CH000021949,P3,상,Low,2017-06-26,D23,2017-06-29,2017-06-30,D17
C3,완료,CH000021950,P3,상,Low,2017-06-26,D23,2017-07-17,2017-07-20,D15
C3,완료,CH000021951,P3,상,Low,2017-06-26,D16,2017-07-17,2017-07-20,D15
C8,완료,CH000021952,P3,상,High,2017-06-26,D21,2017-07-13,2017-07-15,D42
C8,완료,CH000021953,P3,상,Low,2017-06-26,D15,2017-09-09,2017-09-09,D16
C8,완료,CH000021954,P3,상,Low,2017-06-26,D15,2017-07-01,2017-07-02,D16
C8,완료,CH000021955,P3,상,Low,2017-06-26,D15,2017-06-30,2017-06-30,D16
C8,완료,CH000021956,P3,상,Low,2017-06-26,D15,2017-09-13,2017-09-14,D16
C8,완료,CH000021957,P3,상,Low,2017-06-26,D15,2017-06-29,2017-06-29,D16
C8,완료,CH000021958,P3,상,Low,2017-06-26,D15,2017-08-25,2017-08-27,D16
C8,완료,CH000021959,P3,상,Low,2017-06-26,D15,2017-06-26,2017-06-27,D16
C3,완료,CH000021960,P3,상,Low,2017-06-25,D71,2017-06-26,2017-06-26,D88
C3,완료,CH000021961,P3,상,Low,2017-06-25,D71,2017-06-26,2017-06-26,D88
C3,완료,CH000021962,P3,상,Low,2017-06-25,D71,2016-07-01,2017-07-02,D53
C3,완료,CH000021963,P3,상,Low,2017-06-20,D70,2017-07-01,2017-07-02,D53
C3,완료,CH000021964,P3,상,Low,2017-06-20,D70,2017-06-26,2017-06-26,D88
C3,완료,CH000021965,P3,상,Low,2017-06-20,D70,2017-06-26,2017-06-26,D88
C3,완료,CH000021966,P3,상,Low,2017-06-19,D70,2017-06-29,2017-06-29,D22
C3,완료,CH000021967,P3,상,Low,2017-06-19,D35,2017-06-29,2017-06-29,D22
C3,완료,CH000021968,P3,상,Low,2017-06-19,D24,2017-06-26,2017-06-26,D88
C3,완료,CH000021969,P3,상,Low,2017-06-19,D23,2017-06-20,2017-06-25,D88
C3,완료,CH000021970,P3,상,Low,2017-06-19,D23,2017-06-29,2017-06-29,D22
C3,완료,CH000021971,P3,상,Low,2017-06-19,D23,2017-06-20,2017-06-25,D88
C3,완료,CH000021972,P3,상,Low,2017-06-19,D16,2017-06-29,2017-06-29,D22
C3,완료,CH000021973,P3,상,Low,2017-06-19,D16,2017-07-01,2017-07-02,D53
C3,완료,CH000021974,P3,상,Low,2017-06-19,D16,2017-06-26,2017-06-26,D88
C3,완료,CH000021975,P3,상,Low,2017-06-19,D16,2017-06-26,2017-06-29,D17
C3,완료,CH000021976,P3,상,Low,2017-06-19,D16,2017-06-26,2017-06-29,D17
C3,완료,CH000021977,P3,상,Low,2017-06-19,D16,2017-06-29,2017-06-29,D22
C3,완료,CH000021978,P3,상,Low,2017-06-19,D16,2017-06-26,2017-06-29,D23
C3,완료,CH000021979,P3,상,Low,2017-06-19,D16,2017-06-26,2017-06-26,D17
C3,완료,CH000021980,P3,상,Low,2017-06-19,D16,2017-06-26,2017-06-29,D17
C3,완료,CH000021981,P3,상,Low,2017-06-19,D16,2017-06-30,2017-06-30,D17
C3,완료,CH000021982,P3,상,Low,2017-06-19,D16,2017-07-13,2017-06-30,D17
C3,완료,CH000021983,P3,상,Low,2017-06-19,D16,2017-06-30,2017-06-30,D17
C3,완료,CH000021984,P3,상,Low,2017-06-19,D16,2017-06-26,2017-06-26,D17
C3,완료,CH000021985,P3,상,Low,2017-06-19,D16,2017-06-26,2017-06-26,D15
C2,완료,CH000021986,P3,상,Medium,2017-06-19,D35,2017-06-19,2017-06-19,D35
C3,완료,CH000021995,P3,상,Low,2017-06-18,D16,2017-06-19,2017-06-19,D88
C3,완료,CH000021996,P3,상,Low,2017-06-18,D16,2017-07-01,2017-07-02,D53
C3,완료,CH000021997,P3,상,Low,2017-06-18,D23,2017-08-03,2017-08-03,D21
C3,반려,CH000021998,P3,상,Low,2017-06-18,D23,2017-07-01,2017-07-01,D21
C3,완료,CH000021999,P3,상,Low,2017-06-18,D23,2017-06-19,2017-06-19,D21
C3,완료,CH000022000,P3,상,Low,2017-06-18,D23,2017-08-03,2017-08-03,D21
C3,완료,CH000022001,P3,상,Low,2017-06-18,D23,2017-06-26,2017-06-26,D23
C3,완료,CH000022002,P3,상,Low,2017-06-18,D23,2017-08-03,2017-08-03,D21
C3,완료,CH000022003,P3,상,Low,2017-06-18,D23,2017-06-19,2017-06-19,D21
C3,완료,CH000022004,P3,상,Low,2017-06-18,D23,2017-07-02,2017-07-15,D21
C3,완료,CH000022005,P3,상,Low,2017-06-18,D23,2017-06-19,2017-06-19,D21
C3,완료,CH000022006,P3,상,Low,2017-06-18,D23,2017-06-19,2017-06-19,D21
C3,완료,CH000022007,P3,상,Low,2017-06-18,D23,2017-08-03,2017-08-03,D21
C3,완료,CH000022008,P3,상,Low,2017-06-18,D23,2017-09-03,2017-09-07,D16
C3,완료,CH000022009,P3,상,Low,2017-06-18,D71,2017-06-19,2017-06-19,D22
C3,완료,CH000022010,P3,상,Low,2017-06-18,D35,2017-06-27,2017-06-29,D22
C3,완료,CH000022011,P3,상,Low,2017-06-17,D70,2017-06-18,2017-06-18,D88
C3,완료,CH000022012,P3,상,Low,2017-06-17,D70,2017-06-18,2017-06-18,D88
C3,완료,CH000022013,P3,상,Low,2017-06-17,D70,2017-06-18,2017-06-18,D88
C3,완료,CH000022014,P3,상,Low,2017-06-17,D23,2017-06-17,2017-06-18,D17
C3,완료,CH000022015,P3,상,Low,2017-06-17,D23,2017-06-18,2017-06-18,D17
C3,완료,CH000022016,P3,상,Low,2017-06-17,D23,2017-06-18,2017-06-18,D17
C3,완료,CH000022017,P3,상,Low,2017-06-17,D23,2017-07-13,2017-06-30,D17
C3,완료,CH000022018,P3,상,Low,2017-06-17,D23,2017-06-18,2017-06-18,D17
C3,완료,CH000022019,P3,상,Low,2017-06-17,D23,2017-06-26,2017-06-26,D17
C3,완료,CH000022020,P3,상,Low,2017-06-17,D42,2017-09-03,2017-09-07,D16
C3,완료,CH000022021,P3,상,Low,2017-06-17,D42,2017-07-01,2017-07-02,D16
C3,완료,CH000022022,P3,상,Low,2017-06-17,D42,2017-06-30,2017-06-30,D16
C3,완료,CH000022023,P3,상,Low,2017-06-17,D42,2017-09-13,2017-09-14,D16
C3,완료,CH000022024,P3,상,Low,2017-06-17,D42,2017-06-17,2017-06-19,D16
C3,완료,CH000022025,P3,상,Low,2017-06-17,D42,2017-06-17,2017-06-19,D16
C3,완료,CH000022026,P3,상,Low,2017-06-17,D42,2017-10-30,2017-10-27,D16
C3,완료,CH000022027,P3,상,Low,2017-06-17,D42,2017-06-19,2017-06-19,D16
C3,완료,CH000022028,P3,상,Low,2017-06-17,D71,2017-07-01,2017-07-02,D16
C3,완료,CH000022029,P3,상,Low,2017-06-17,D71,2017-09-03,2017-09-07,D16
C3,완료,CH000022030,P3,상,Low,2017-06-17,D71,2017-06-17,2017-06-19,D16
C3,완료,CH000022031,P3,상,Low,2017-06-17,D35,2017-06-19,2017-06-19,D16
C3,완료,CH000022032,P3,상,Low,2017-06-16,D71,2017-06-16,2017-06-16,D88
C3,완료,CH000022033,P3,상,Low,2017-06-16,D71,2017-06-17,2017-06-17,D88
C3,완료,CH000022034,P3,상,Low,2017-06-16,D71,2017-06-17,2017-06-17,D88
C3,완료,CH000022035,P3,상,Low,2017-06-16,D71,2017-06-29,2017-06-29,D22
C3,완료,CH000022036,P3,상,Low,2017-06-16,D71,2017-06-17,2017-06-17,D88
C3,완료,CH000022037,P3,상,Low,2017-06-16,D71,2017-06-16,2017-06-16,D88
C3,완료,CH000022038,P3,상,Low,2017-06-16,D71,2017-06-17,2017-06-17,D88
C3,완료,CH000022039,P3,상,Low,2017-06-16,D42,2017-06-18,2017-06-18,D17
C3,완료,CH000022040,P3,상,Low,2017-06-16,D15,2017-06-18,2017-06-18,D17
C3,완료,CH000022041,P3,상,Low,2017-06-16,D15,2017-06-20,2017-06-17,D17
C3,완료,CH000022042,P3,상,Low,2017-06-15,D35,2017-06-18,2017-06-18,D70
C3,완료,CH000022043,P3,상,Low,2017-06-15,D35,2017-06-30,2017-07-01,D70
C3,완료,CH000022044,P3,상,Low,2017-06-15,D35,2017-06-18,2017-06-18,D16
C3,완료,CH000022045,P3,상,Low,2017-06-15,D17,2017-06-19,2017-06-19,D23
C3,완료,CH000022046,P3,상,Low,2017-06-13,D23,2017-06-15,2017-06-16,D23
C3,완료,CH000022047,P3,상,Low,2017-06-13,D23,2017-08-03,2017-08-03,D21
C3,완료,CH000022048,P3,상,Low,2017-06-13,D23,2017-06-16,2017-06-17,D21
C3,완료,CH000022049,P3,상,Low,2017-06-13,D23,2017-07-14,2017-07-15,D21
C3,완료,CH000022050,P3,상,Low,2017-06-13,D23,2017-06-16,2017-06-17,D21
C3,완료,CH000022051,P3,상,Low,2017-06-12,D35,2017-06-15,2017-06-15,D22
C3,완료,CH000022052,P3,상,Low,2017-06-12,D42,2017-06-18,2017-06-19,D22
C3,완료,CH000022053,P3,상,Low,2017-06-12,D15,2017-06-15,2017-06-15,D17
C3,완료,CH000022054,P3,상,Low,2017-06-12,D15,2017-09-03,2017-09-07,D16
C3,완료,CH000022055,P3,상,Low,2017-06-12,D15,2017-07-02,2017-07-06,D16
C3,완료,CH000022056,P3,상,Low,2017-06-12,D15,2017-06-30,2017-06-30,D16
C3,완료,CH000022057,P3,상,Low,2017-06-12,D15,2017-09-13,2017-09-14,D16
C3,완료,CH000022058,P3,상,Low,2017-06-12,D15,2017-06-12,2017-06-17,D16
C3,완료,CH000022059,P3,상,Low,2017-06-12,D15,2017-06-19,2017-06-19,D16
C3,완료,CH000022060,P3,상,Low,2017-06-12,D42,2017-06-15,2017-06-15,D22
C5,완료,CH000022061,P3,하,Low,2017-06-12,D23,,,D23
C3,완료,CH000022062,P3,상,Low,2017-06-11,D42,2017-06-18,2017-06-18,D70
C3,완료,CH000022063,P3,상,Low,2017-06-11,D42,2017-06-18,2017-06-18,D70
C3,완료,CH000022064,P3,상,Low,2017-06-11,D42,2017-06-18,2017-06-18,D70
C3,완료,CH000022065,P3,상,Low,2017-06-11,D42,2017-06-18,2017-06-18,D70
C3,완료,CH000022066,P3,상,Low,2017-06-11,D42,2017-06-18,2017-06-18,D70
C3,완료,CH000022067,P3,상,Low,2017-06-11,D42,2017-06-18,2017-06-18,D70
C3,완료,CH000022068,P3,상,Low,2017-06-11,D88,2017-06-18,2017-06-18,D70
C3,완료,CH000022069,P3,상,Low,2017-06-11,D21,2017-06-18,2017-06-18,D70
C3,완료,CH000022070,P3,상,Low,2017-06-11,D42,2017-06-18,2017-06-18,D70
C3,완료,CH000022071,P3,상,Low,2017-06-10,D42,2017-06-17,2017-06-15,D16
C3,완료,CH000022072,P3,상,Low,2017-06-10,D42,2017-07-07,2017-07-08,D16
C3,완료,CH000022073,P3,상,Low,2017-06-10,D21,2017-06-12,2017-06-12,D23
C8,완료,CH000022074,P3,상,Low,2017-06-10,D42,2017-06-30,2017-06-30,D21
C3,완료,CH000022075,P3,상,Low,2017-06-09,D42,2017-09-03,2017-09-07,D16
C3,완료,CH000022076,P3,상,Low,2017-06-09,D42,2017-07-02,2017-07-06,D16
C3,완료,CH000022077,P3,상,Low,2017-06-09,D42,2017-06-16,2017-06-17,D16
C3,완료,CH000022078,P3,상,Low,2017-06-09,D42,2017-09-13,2017-09-14,D16
C3,완료,CH000022079,P3,상,Low,2017-06-09,D42,2017-06-10,2017-06-10,D16
C3,완료,CH000022080,P3,상,Low,2017-06-09,D42,2017-07-07,2017-07-08,D16
C3,완료,CH000022081,P3,상,Low,2017-06-09,D42,2017-06-15,2017-06-15,D22
C3,완료,CH000022082,P3,상,Low,2017-06-09,D42,2017-09-03,2017-09-07,D16
C3,완료,CH000022083,P3,상,Low,2017-06-09,D42,2017-07-01,2017-07-02,D16
C3,완료,CH000022084,P3,상,Low,2017-06-09,D42,2017-06-16,2017-06-17,D16
C3,완료,CH000022085,P3,상,Low,2017-06-09,D42,2017-09-13,2017-09-14,D16
C3,완료,CH000022086,P3,상,Low,2017-06-09,D42,2017-06-10,2017-06-10,D16
C3,완료,CH000022087,P3,상,Low,2017-06-09,D42,2017-07-07,2017-07-08,D16
C3,완료,CH000022088,P3,상,Low,2017-06-09,D36,2017-06-17,2017-06-15,D16
C3,완료,CH000022089,P3,상,Low,2017-06-09,D23,2017-06-09,2017-06-10,D71
C3,완료,CH000022090,P3,상,Low,2017-06-08,D42,2017-07-01,2017-07-02,D16
C3,완료,CH000022091,P3,상,Low,2017-06-08,D42,2017-06-08,2017-06-09,D16
C3,완료,CH000022092,P3,상,Low,2017-06-08,D42,2017-06-15,2017-06-15,D22
C3,완료,CH000022093,P3,상,Low,2017-06-08,D42,2017-07-01,2017-07-02,D16
C3,완료,CH000022094,P3,상,Low,2017-06-08,D16,2017-06-10,2017-06-11,D22
C3,완료,CH000022095,P3,상,Low,2017-06-08,D16,2017-09-13,2017-09-14,D16
C3,완료,CH000022096,P3,상,Low,2017-06-08,D16,2017-09-03,2017-09-07,D16
C3,완료,CH000022097,P3,상,Low,2017-06-08,D21,2017-06-10,2017-06-11,D22
C3,완료,CH000022098,P3,상,Low,2017-06-08,D21,2017-10-27,2017-10-28,D21
C3,완료,CH000022099,P3,상,Low,2017-06-08,D42,2017-06-10,2017-06-11,D22
C3,완료,CH000022100,P3,상,Low,2017-06-06,D42,2017-06-08,2017-06-08,D88
C3,완료,CH000022101,P3,상,Low,2017-06-06,D16,2017-06-10,2017-06-11,D16
C3,완료,CH000022102,P3,상,Low,2017-06-06,D16,2017-06-08,2017-06-08,D88
C3,완료,CH000022103,P3,상,Low,2017-06-06,D21,2017-06-08,2017-06-09,D88
C3,완료,CH000022104,P3,상,Low,2017-06-06,D21,2017-06-08,2017-06-08,D88
C3,완료,CH000022105,P3,상,Low,2017-06-06,D71,2017-06-10,2017-06-11,D16
C3,완료,CH000022106,P3,상,Low,2017-06-06,D71,2017-06-08,2017-06-08,D88
C3,완료,CH000022107,P3,상,Low,2017-06-05,D16,2017-06-15,2017-06-15,D22
C3,완료,CH000022108,P3,상,Low,2017-06-05,D21,2017-06-15,2017-06-15,D22
C3,완료,CH000022109,P3,상,Low,2017-06-05,D42,2017-06-15,2017-06-15,D22
C3,완료,CH000022110,P3,상,Low,2017-06-05,D42,2017-07-13,2017-07-16,D21
C3,완료,CH000022111,P3,상,Low,2017-06-04,D23,2017-08-03,2017-08-03,D21
C3,완료,CH000022112,P3,상,Low,2017-06-04,D23,2017-07-01,2017-07-01,D21
C3,완료,CH000022113,P3,상,Low,2017-06-04,D23,2017-06-10,2017-06-11,D22
C3,완료,CH000022114,P3,상,Low,2017-06-04,D23,2017-07-18,2017-07-20,D40
C3,완료,CH000022115,P3,상,Low,2017-06-04,D106,2017-06-08,2017-06-09,D17
C3,완료,CH000022116,P3,상,Low,2017-06-04,D106,2017-06-04,2017-06-04,D17
C3,완료,CH000022117,P3,상,Low,2017-06-04,D106,2017-07-28,2017-06-05,D17
C3,완료,CH000022118,P3,상,Low,2017-06-04,D106,2017-06-09,2017-06-09,D17
C3,완료,CH000022119,P3,상,Low,2017-06-04,D106,2017-06-12,2017-06-12,D17
C3,완료,CH000022120,P3,상,Low,2017-06-04,D106,2017-06-10,2017-06-11,D22
C3,완료,CH000022121,P3,상,Low,2017-06-04,D106,2017-06-04,2017-06-05,D88
C3,완료,CH000022122,P3,상,Low,2017-06-04,D106,2017-06-08,2017-06-09,D88
C3,완료,CH000022123,P3,상,Low,2017-06-03,D106,2017-06-18,2017-06-19,D22
C3,완료,CH000022124,P3,상,Low,2017-06-03,D106,2017-06-03,2017-06-03,D88
C3,완료,CH000022125,P3,상,Low,2017-06-03,D24,2017-06-18,2017-06-18,D70
C3,완료,CH000022126,P3,상,Low,2017-06-03,D24,2017-06-30,2017-07-01,D70
C3,완료,CH000022127,P3,상,Low,2017-06-03,D24,2017-06-18,2017-06-18,D70
C3,완료,CH000022128,P3,상,Low,2017-06-03,D24,2017-06-30,2017-07-01,D70
C3,완료,CH000022129,P3,상,Low,2017-06-03,D18,2017-06-18,2017-06-18,D70
C3,완료,CH000022130,P3,상,Low,2017-06-03,D18,2017-06-30,2017-07-01,D70
C8,완료,CH000022131,P3,중,Low,2017-06-02,D22,2017-09-03,2017-09-07,D16
C8,완료,CH000022132,P3,상,Low,2017-06-02,D24,2017-06-29,2017-06-30,D16
C8,완료,CH000022133,P3,상,Low,2017-06-02,D24,2017-09-13,2017-09-14,D16
C8,완료,CH000022134,P3,상,Medium,2017-06-02,D42,2017-06-16,2017-06-17,D16
C8,완료,CH000022135,P3,상,Medium,2017-06-02,D42,2017-08-24,2017-08-25,D16
C3,완료,CH000022136,P3,상,Low,2017-06-01,D70,2017-06-02,2017-06-02,D88
C3,완료,CH000022137,P3,상,Low,2017-06-01,D70,2017-06-03,2017-06-03,D88
C3,완료,CH000022138,P3,상,Low,2017-06-01,D70,2017-06-02,2017-06-02,D88
C3,완료,CH000022139,P3,상,Low,2017-06-01,D70,2017-06-02,2017-06-02,D88
C3,완료,CH000022140,P3,상,Low,2017-06-01,D70,2017-06-03,2017-06-03,D88
C3,완료,CH000022141,P3,상,Low,2017-06-01,D70,2017-06-02,2017-06-02,D88
C3,완료,CH000022142,P3,상,Low,2017-06-01,D42,2017-09-03,2017-09-07,D16
C3,완료,CH000022143,P3,상,Low,2017-06-01,D42,2017-08-24,2017-08-25,D16
C3,완료,CH000022144,P3,상,Low,2017-06-01,D42,2017-06-02,2017-06-03,D16
C3,완료,CH000022145,P3,상,Low,2017-06-01,D42,2017-09-13,2017-09-14,D16
C3,완료,CH000022146,P3,상,Low,2017-06-01,D42,2017-06-02,2017-06-03,D16
C3,완료,CH000022147,P3,상,Low,2017-06-01,D42,2017-10-30,2017-10-27,D16
C3,완료,CH000022148,P3,상,Low,2017-06-01,D42,2017-08-07,2017-08-07,D16
C3,완료,CH000022149,P3,상,Low,2017-06-01,D18,2017-09-03,2017-09-07,D16
C3,완료,CH000022150,P3,상,Low,2017-06-01,D18,2017-08-24,2017-08-25,D16
C3,완료,CH000022151,P3,상,Low,2017-06-01,D18,2017-06-01,2017-06-03,D16
C3,완료,CH000022152,P3,상,Low,2017-06-01,D18,2017-09-13,2017-09-14,D16
C3,완료,CH000022153,P3,상,Low,2017-06-01,D18,2017-06-02,2017-06-03,D16
C3,완료,CH000022154,P3,상,Low,2017-06-01,D18,2017-09-25,2017-09-24,D16
C3,완료,CH000022155,P3,상,Low,2017-06-01,D18,2017-08-07,2017-08-07,D16
C3,완료,CH000022156,P3,상,Low,2017-05-30,D71,2017-05-30,2017-05-30,D88
C3,완료,CH000022157,P3,상,Low,2017-05-30,D71,2017-06-02,2017-06-02,D88
C3,완료,CH000022158,P3,상,Low,2017-05-30,D71,2017-06-03,2017-06-03,D88
C3,완료,CH000022159,P3,상,Low,2017-05-30,D71,2017-06-03,2017-06-03,D88
C3,완료,CH000022160,P3,상,Low,2017-05-30,D71,2017-06-02,2017-06-01,D88
