프로젝트,선종,선종.1,업체구분,검사길이,불량길이,검사방법,검사자ID,과,검사실적입력일,NDE업체,용도판정,사유코드,사유코드 설명,직반장사번,직반장성명,직반장 Vendor 코드,용접사사번,용접사성명,용접완료일,용접방법
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P11,CNT,A,Vendor,700.0,해당없음,초음파,ID00000017,D19,2023-03-18,NC4,승인,해당없음,해당없음,A000094,최*구,V43,W014686,강*진,2023-02-25,SAW
P25,LNG,B,SHI,1200.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000058,김*우,직영,W007699,김*우,2023-03-03,EGW
P25,LNG,B,SHI,1200.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000058,김*우,직영,W007699,김*우,2023-03-03,EGW
P25,LNG,B,SHI,1200.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000058,김*우,직영,W007699,김*우,2023-03-03,EGW
P25,LNG,B,SHI,1200.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000058,김*우,직영,W007699,김*우,2023-03-03,EGW
P25,LNG,B,SHI,1200.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000058,김*우,직영,W007699,김*우,2023-03-03,EGW
P25,LNG,B,SHI,1200.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000058,김*우,직영,W007699,김*우,2023-03-03,EGW
P25,LNG,B,Vendor,1700.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P25,LNG,B,Vendor,1700.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P25,LNG,B,Vendor,1700.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P34,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000032,D28,2023-03-18,NC3,승인,해당없음,해당없음,A000021,남*우,V14,W000424,이*철,2023-03-17,SAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D28,2023-03-18,NC3,승인,해당없음,해당없음,A000021,남*우,V14,W000424,이*철,2023-03-17,SAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D28,2023-03-18,NC3,승인,해당없음,해당없음,A000021,남*우,V14,W000424,이*철,2023-03-17,SAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D28,2023-03-18,NC3,승인,해당없음,해당없음,A000021,남*우,V14,W000424,이*철,2023-03-17,SAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D28,2023-03-18,NC3,승인,해당없음,해당없음,A000021,남*우,V14,W000424,이*철,2023-03-17,SAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D28,2023-03-18,NC3,승인,해당없음,해당없음,A000021,남*우,V14,W000424,이*철,2023-03-17,SAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D28,2023-03-18,NC3,승인,해당없음,해당없음,A000021,남*우,V14,W000424,이*철,2023-03-17,SAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D28,2023-03-18,NC3,승인,해당없음,해당없음,A000021,남*우,V14,W000424,이*철,2023-03-17,SAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P34,CNT,A,Vendor,700.0,해당없음,초음파,ID00000032,D30,2023-03-18,NC3,승인,해당없음,해당없음,A000066,김*욱,V32,W004261,김*만,2023-03-17,FCAW
P25,LNG,B,Vendor,700.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P25,LNG,B,Vendor,700.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P25,LNG,B,Vendor,700.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P25,LNG,B,Vendor,700.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P25,LNG,B,Vendor,700.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P25,LNG,B,Vendor,700.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P25,LNG,B,Vendor,1200.0,315.0,초음파,ID00000007,D6,2023-03-18,NC3,보류,C2,융합불량,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P25,LNG,B,Vendor,700.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P25,LNG,B,Vendor,2200.0,615.0,초음파,ID00000007,D6,2023-03-18,NC3,보류,C2,융합불량,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P25,LNG,B,Vendor,700.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P25,LNG,B,Vendor,700.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P25,LNG,B,Vendor,700.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P25,LNG,B,Vendor,1450.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P25,LNG,B,Vendor,1450.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P18,CNT,A,SHI,700.0,해당없음,초음파,ID00000016,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W000703,지*우,2023-03-10,SAW
P18,CNT,A,SHI,700.0,해당없음,초음파,ID00000016,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W000703,지*우,2023-03-10,SAW
P18,CNT,A,SHI,1200.0,해당없음,초음파,ID00000016,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W000703,지*우,2023-03-10,SAW
P18,CNT,A,SHI,1200.0,해당없음,초음파,ID00000016,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W000703,지*우,2023-03-10,SAW
P25,LNG,B,Vendor,550.0,해당없음,초음파,ID00000007,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000071,홍*기,V38,W008013,강*일,2023-03-14,FCAW
P01,LNG,B,SHI,2600.0,해당없음,초음파,ID00000002,D1,2023-03-18,NC1,승인,해당없음,해당없음,A000001,강*우,직영,W000007,원*필,2023-03-04,FCAW
P25,LNG,B,SHI,18533.0,해당없음,초음파,ID00000026,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000058,김*우,직영,W011655,곽*진,2023-03-07,EGW
P25,LNG,B,SHI,15150.0,해당없음,초음파,ID00000026,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000058,김*우,직영,W011655,곽*진,2023-03-07,EGW
P25,LNG,B,SHI,700.0,해당없음,초음파,ID00000026,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000058,김*우,직영,W007699,김*우,2023-03-11,FCAW
P25,LNG,B,SHI,700.0,해당없음,초음파,ID00000026,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000058,김*우,직영,W007699,김*우,2023-03-11,FCAW
P25,LNG,B,SHI,23200.0,115.0,초음파,ID00000026,D6,2023-03-19,NC3,보류,C2,융합불량,A000058,김*우,직영,W011655,곽*진,2023-03-10,EGW
P25,LNG,B,SHI,700.0,해당없음,초음파,ID00000026,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000058,김*우,직영,W011655,곽*진,2023-03-10,FCAW
P32,LNG,B,Vendor,3580.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W005281,김*석,2023-03-04,FCAW
P32,LNG,B,Vendor,1980.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W005281,김*석,2023-03-04,FCAW
P32,LNG,B,Vendor,1980.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W001210,김*규,2023-03-04,FCAW
P32,LNG,B,Vendor,1980.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W001210,김*규,2023-03-04,FCAW
P25,LNG,B,SHI,18533.0,해당없음,초음파,ID00000026,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000058,김*우,직영,W011655,곽*진,2023-03-06,EGW
P25,LNG,B,SHI,15150.0,405.0,초음파,ID00000026,D6,2023-03-19,NC3,보류,C2,융합불량,A000058,김*우,직영,W011655,곽*진,2023-03-06,EGW
P32,LNG,B,Vendor,3170.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W001210,김*규,2023-03-04,FCAW
P32,LNG,B,Vendor,3580.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W001210,김*규,2023-03-04,FCAW
P32,LNG,B,Vendor,1980.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W001210,김*규,2023-03-04,FCAW
P32,LNG,B,Vendor,1130.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W001210,김*규,2023-03-04,FCAW
P32,LNG,B,Vendor,3170.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W005281,김*석,2023-03-04,FCAW
P32,LNG,B,Vendor,1130.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W001210,김*규,2023-03-04,FCAW
P25,LNG,B,SHI,19200.0,해당없음,초음파,ID00000026,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000058,김*우,직영,W011655,곽*진,2023-03-06,EGW
P25,LNG,B,SHI,19200.0,해당없음,초음파,ID00000026,D6,2023-03-18,NC3,승인,해당없음,해당없음,A000058,김*우,직영,W011655,곽*진,2023-03-06,EGW
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W001671,김*곤,2023-03-04,FAB
P32,LNG,B,Vendor,700.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W009869,김*영,2023-03-10,FCAW
P32,LNG,B,Vendor,700.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W009869,김*영,2023-03-10,FCAW
P32,LNG,B,Vendor,700.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W009869,김*영,2023-03-10,FCAW
P32,LNG,B,Vendor,700.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W009869,김*영,2023-03-10,FCAW
P32,LNG,B,Vendor,700.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W009869,김*영,2023-03-10,FCAW
P32,LNG,B,Vendor,700.0,해당없음,초음파,ID00000013,D35,2023-03-18,NC2,승인,해당없음,해당없음,A000028,김*찬,V19,W009869,김*영,2023-03-10,FCAW
P01,LNG,B,SHI,700.0,해당없음,초음파,ID00000002,D1,2023-03-18,NC1,승인,해당없음,해당없음,A000001,강*우,직영,W000161,김*창,2023-03-12,SAW
P01,LNG,B,SHI,700.0,해당없음,초음파,ID00000002,D1,2023-03-18,NC1,승인,해당없음,해당없음,A000001,강*우,직영,W000161,김*창,2023-03-12,SAW
P28,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000020,D37,2023-03-18,NC1,승인,해당없음,해당없음,A000056,(*)두성코텍,V33,W014831,김*숙,2023-03-11,SAW
P28,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000020,D37,2023-03-18,NC1,승인,해당없음,해당없음,A000056,(*)두성코텍,V33,W014831,김*숙,2023-03-11,SAW
P28,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000020,D37,2023-03-18,NC1,승인,해당없음,해당없음,A000056,(*)두성코텍,V33,W014831,김*숙,2023-03-11,SAW
P28,CNT,A,Vendor,1200.0,해당없음,초음파,ID00000020,D37,2023-03-18,NC1,승인,해당없음,해당없음,A000056,(*)두성코텍,V33,W014831,김*숙,2023-03-11,SAW
P27,CNT,A,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W000330,박*규,2023-03-04,SAW
P27,CNT,A,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W000330,박*규,2023-03-04,SAW
P27,CNT,A,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W000330,박*규,2023-03-04,SAW
P27,CNT,A,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W000330,박*규,2023-03-04,SAW
P27,CNT,A,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W000330,박*규,2023-03-04,SAW
P27,CNT,A,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W000001,한*진,2023-03-05,SAW
P27,CNT,A,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W000001,한*진,2023-03-05,SAW
P27,CNT,A,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W000001,한*진,2023-03-05,SAW
P27,CNT,A,SHI,1200.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W000001,한*진,2023-03-05,SAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000013,D41,2023-03-18,NC2,승인,해당없음,해당없음,A000034,김*섭,V23,W000690,성*기,2023-03-11,FCAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000013,D41,2023-03-18,NC2,승인,해당없음,해당없음,A000034,김*섭,V23,W000690,성*기,2023-03-11,FCAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000013,D41,2023-03-18,NC2,승인,해당없음,해당없음,A000034,김*섭,V23,W000690,성*기,2023-03-11,FCAW
P27,CNT,A,Vendor,700.0,해당없음,초음파,ID00000013,D41,2023-03-18,NC2,승인,해당없음,해당없음,A000034,김*섭,V23,W000690,성*기,2023-03-11,FCAW
P27,CNT,A,SHI,700.0,해당없음,초음파,ID00000013,D42,2023-03-18,NC2,승인,해당없음,해당없음,A000036,조*현,직영,W000001,한*진,2023-03-05,SAW
